          [,1] [,2] [,3] [,4] [,5] [,6] [,7] [,8] [,9] [,10]
     [1,]    1   18    3   14   14    6   18   10   11    24
     [2,]    1   21   14   25   22   21   26   21   25     5
     [3,]    1   19   25    1   17    3   19   10    9    17
     [4,]    1    5   26   23   25   12    5   11   21     5
     [5,]    1   20   19   14    7    6   10    3   20    17
     [6,]    1   22   15    3   20   25    9    5   16     5
     [7,]    1   19    8    6    6   10   18   23    6    24
     [8,]    1   13    4    2   20   17   25    2   26    23
     [9,]    1   16    3    7   23   13   25    3    9    25
    [10,]    1   15   10   15    3    4    8   23    5    17
    [11,]    1   26   22   11   24   20   24   26   17    17
    [12,]    1   22   10   22   26    8   16    2    9    26
    [13,]    1    7   17   15   26   26   12   24    1     4
    [14,]    1   20    9   21   22    2   23    4    3    13
    [15,]    1   11    5   13   23   10   10   10   12     2
    [16,]    1   20   17   20   21   26   13   26   18    13
    [17,]    1   22   10    2   22   19    7    9   24    20
    [18,]    1   15    9   25   19   22    2    8    8    22
    [19,]    1   10   17   17   14   12   26    2   11    11
    [20,]    1   22   18   25   15    6    9   22    1     4
    [21,]    1    3   16    7    1   10    3   19   10     8
    [22,]    1    8   24   11   11   16    6    1    5     8
    [23,]    1   22    5   24    3   26    2   18    9    26
    [24,]    1   26   15    7   22   24    2    9    9     1
    [25,]    1   10   14   24   11   25    6   10   22     5
    [26,]    1    6   23   11    2   23    4   21   10    16
    [27,]    1   12   26    7   11    4   13   18   25    18
    [28,]    1   26    8    4   20    2   21   25    7    19
    [29,]    1    6   11    6   26   13    1    2   19    14
    [30,]    1   18   16   21   25   10   14   23    9    15
    [31,]    1   15   10   19   12   11    6    1   12     5
    [32,]    1   18    1    3   10   10   23   15    4    20
    [33,]    1   11    9    7   23   18   11   20   14    16
    [34,]    1    7    1    5    6    9   10   17   19    12
    [35,]    1   21   16    7    5   22    9   21   17     7
    [36,]    1    5    2   20   10   11    6   23    1     4
    [37,]    1   20   22    8    5    6   23   11    9     7
    [38,]    1   12    6    1   13    6    2   15    3    19
    [39,]    1    9   10    7   23   14    8   14   10    20
    [40,]    1   22   19   26    7   23   25   11   14    15
    [41,]    1    1    8    6   14   23    3    9   25    16
    [42,]    1   10   13   20   12    6   19   15    3    15
    [43,]    1    5   22   23   14   23   19    2   21    19
    [44,]    1   18   26   25    1   13   12   15   23    26
    [45,]    1    5    3    3    6   18   17    9   13     9
    [46,]    1   23   21   12    5   15   12    4   20    10
    [47,]    1   17   11    5    2   20   15   19    6     8
    [48,]    1   21   17   22   16    9   22    2   23    14
    [49,]    1   25   26   19    8   22   20    6   24     8
    [50,]    1   10   14   16   18   15   18   24   23     4
    [51,]    1   26   10    2   17   24    8   13   12    23
    [52,]    1   23   17   19   23    5   23   12    8     9
    [53,]    1    6   25    4   20   25    3   12   14    23
    [54,]    1   13   19   13   25   15    9   25   26     1
    [55,]    1    8    5    7   13    8   26   20   17    13
    [56,]    1    6    8   16    1    9   24    2    5    15
    [57,]    1   18    3   22   23    6   18   16   23     8
    [58,]    1   10   16   26    1   26    2   26   16    11
    [59,]    1   25   16    5   16    2   16   10    8    24
    [60,]    1    9   17   25   25   14    1   10    4    10
    [61,]    1   14   11   16   10   26    8    3   14    21
    [62,]    1   15   12   10   17   22   11   22   19    15
    [63,]    1   16   21    3   20   17   14    1    9    13
    [64,]    1   14    7   16   15    8   18   20   14     1
    [65,]    1   22   26    6   11   10    1    7    3    25
    [66,]    1    9    5    4   25    5   14    4   17    12
    [67,]    1   12   19   19    9   10    7    5   12    19
    [68,]    1   13   12   18    6    8   14   15   14    26
    [69,]    1   25   26   22    4   12    3   18   13     5
    [70,]    1   21   16   19   15   17   19   25    1    25
    [71,]    1   14   21    8   21    2   12    4   23     9
    [72,]    1   19   18   21   24    2   23    6    5    15
    [73,]    1   14    5   16   20    5   24   14   26    14
    [74,]    1   22   24   13    7   26   21   15   22    22
    [75,]    1   12    7    6   24    1    4   19   18     8
    [76,]    1   13   10   21    5    3    2   20   22     2
    [77,]    1    5   24   18    9    4    6   16   18    10
    [78,]    1   13   14   19   18    1   26   22   14    17
    [79,]    1    9   17   17   17   13   25   25   20     7
    [80,]    1    1   15   26   16   20    6    8   24    22
    [81,]    1   26   23   21    6    2    4   22   18     4
    [82,]    1   14    9    6   19   13   18    3    3    26
    [83,]    1   17   21    9   22   19   22   24    7    23
    [84,]    1   24   10    5    8   21   22    3   23    13
    [85,]    1    8   26   24   22   11   15    1    9    18
    [86,]    1   11    1   20   12   14   13    1   23    22
    [87,]    1   23   10   22   17   20   22    8   23     4
    [88,]    1   16   19   11    7    4   26   19   20     1
    [89,]    1    1    1   13   19   17   18   21   13     2
    [90,]    1    5   14    1   14   21    8   14   24    24
    [91,]    1   12   25   17   13    5   15    8    7    10
    [92,]    1    6    2    7    1    3   12   25   12     4
    [93,]    1    2    2   12   20   17    8   26   26     2
    [94,]    1    4   17   25    9   21   16   18   12    22
    [95,]    1   21    6    5    6   18   14    1    2     3
    [96,]    1   22   20   12   14   20    8   17   12    12
    [97,]    1    6   12   13   19   20    5    6    8    16
    [98,]    1   21   11   23    1   23    4    1   19    26
    [99,]    1    4    1   11    4    3    9    9   19     5
   [100,]    1   24    5   11   26   20   20   15   25     7
   [101,]    1   22   25   19    5   23   19    4   17     5
   [102,]    1   18    1   13    5   22   17    4   11    12
   [103,]    1   25    5   23   11    6    6   19    7     9
   [104,]    1   14   17    4   11    4   11    2    2    24
   [105,]    1   20   18   18   19   15   10   22   23    25
   [106,]    1   12   14    3   18    6    6    2    3    21
   [107,]    1   18   18   15   22   21    9    9    2     3
   [108,]    1    2    1    7   16    5   11    9   14     3
   [109,]    1    9    6   17    4   22    5   21   22    24
   [110,]    1    5   22   10   22   23    8   21    3    11
   [111,]    1   15    7   22   11   11   17    5   15    15
   [112,]    1    5   20   19   14   20   24    6    4     7
   [113,]    1   23   12   10   13    3   24    1   25    23
   [114,]    1    1   13   25   14    7   13    4   22     2
   [115,]    1   12   13   26   25   13   14    2    3     2
   [116,]    1   18   23   15    6    8    7   25   11    20
   [117,]    1   13   21   19   19   17    7    2   25     5
   [118,]    1    6    4   16    6   10   22   11   26     3
   [119,]    1    3   19    8   13   14   21   11   15    24
   [120,]    1    7    5   18    5    6   19   24   26    11
   [121,]    1   11    7   18   10    5    1   10   23    17
   [122,]    1    2    2   12    9   20   23   20   21     7
   [123,]    1    5   14    4   17   18    9   25   14     2
   [124,]    1   19    4   19    4    8   19   13   11    17
   [125,]    1    8    2    2   21    2   19    7    1    21
   [126,]    1   12   11   14    1   15    7   17   19     7
   [127,]    1    4    9    8    1    9    8   11   25     6
   [128,]    1   14    9   11   15    8   24   14    9    12
   [129,]    1   10   15    4    8    6    7    6    3     6
   [130,]    1   25    9    9   16   17   23    3   18     6
   [131,]    1   24   10    2    8   22   18    5   10    23
   [132,]    1    4   22    8    8   11   20   10    7    20
   [133,]    1   20    2   18   17   16   16    5   22    10
   [134,]    1   20   17   17   20   15   24   19   19     3
   [135,]    1   13    6    4   23   21   12    6    1    16
   [136,]    1    3   24   22    3    4   23    3   12     1
   [137,]    1    7   23    6   14   11   21   13   22    26
   [138,]    1    6   18   16   17    7   19   12    3    13
   [139,]    1   15   15   14   17    6   12   13   22    21
   [140,]    1   23    6   26    6    5   15   11   12    20
   [141,]    1    7    7    3    5   15    6   24    2    13
   [142,]    1    7   23   22   17   13   15    8   18    25
   [143,]    1   17   15    2   12   13   18    5    8    15
   [144,]    1   25   25   12   13   10    6    2   18    25
